image,species,species_label,individual_id,individual_label,klass,klass_label,viewpoint,viewpoint_label,fold,new,box_yolov5_fish_v3,box_yolov5_fin_v3,iou_v3,width,height
bbb067e5014d91.jpg,bottlenose_dolphin,2,4b00fe572063,4551,dolphin,0,port,1,-1,0,9 695 2006 1235,1346 685 1900 1055,0.18399881910104066,3456,2304
6aa0da390e912c.jpg,bottlenose_dolphin,2,7485701415cd,7134,dolphin,0,port,1,-1,0,1137 654 2537 1210,1128 636 1945 1193,0.5457837953674195,3456,2304
32798f94060500.jpg,bottlenose_dolphin,2,be330f0c495c,11603,dolphin,0,starboard,0,-1,0,1285 842 2680 1438,1508 821 2163 1247,0.3138699085988109,3456,2304
e652142994a891.jpg,bottlenose_dolphin,2,0611c23e6914,379,dolphin,0,port,1,-1,0,1208 533 2961 1131,1081 504 1809 1121,0.30888345415800617,3456,2304
cc601b5f3e3264.jpg,bottlenose_dolphin,2,9e89f8e28807,9688,dolphin,0,starboard,0,-1,0,1471 1010 1679 1139,1473 1004 1683 1139,0.9289010067114094,3456,2304
0c9afbf4bdf347.jpg,bottlenose_dolphin,2,bc1eb2241633,11492,dolphin,0,starboard,0,-1,0,36 684 1941 1068,1391 643 1952 1083,0.27530111058970747,3456,2304
b4d3e7bcbb071e.jpg,bottlenose_dolphin,2,aff93d9d3356,10752,dolphin,0,port,1,-1,0,1089 801 2191 1279,1377 783 2113 1232,0.5874326856838098,3456,2304
ae85ecd1832b2f.jpg,bottlenose_dolphin,2,9712ec1d3f84,9231,dolphin,0,port,1,-1,0,0 0 3456 1619,644 0 2523 907,0.30458848769244845,3456,2304
44d5f9c6d19730.jpg,bottlenose_dolphin,2,d04d847eb995,12705,dolphin,0,port,1,-1,0,1534 979 2229 1273,1516 961 1864 1263,0.4344802648048733,3600,2400
aa84bdfac4cabc.jpg,bottlenose_dolphin,2,0b2973489685,696,dolphin,0,port,1,-1,0,1160 759 2515 1326,1272 762 1748 1149,0.23977039770397704,3456,2304
299241ed97e0ec.jpg,bottlenose_dolphin,2,65115a5e60a4,6168,dolphin,0,port,1,-1,0,1367 819 2295 1366,1476 817 1977 1240,0.4146943285530595,3456,2304
5d8f9acefbab34.jpg,bottlenose_dolphin,2,7a58308da755,7499,dolphin,0,starboard,0,-1,0,938 288 2222 1107,1070 275 2254 1062,0.8167099608337394,3456,2304
1e497c0cf4ddad.jpg,bottlenose_dolphin,2,de280a57ed96,13538,dolphin,0,starboard,0,-1,0,0 452 1995 1188,1202 432 2075 1173,0.37043590374872043,3456,2304
c8d34096a8e034.jpg,bottlenose_dolphin,2,b11b2404c7e3,10828,dolphin,0,starboard,0,-1,0,870 638 2066 1152,1473 633 1988 1043,0.33787231560991965,3456,2304
48972ba15bfded.jpg,bottlenose_dolphin,2,cc0e0b020a90,12430,dolphin,0,starboard,0,-1,0,994 981 1983 1302,1610 956 2023 1278,0.32613918050836976,3456,2304
dc821bf8431998.jpg,bottlenose_dolphin,2,fdb532d9bc78,15444,dolphin,0,starboard,0,-1,0,1224 892 2156 1318,1614 874 2115 1268,0.4639231621721463,3504,2336
a2eed6c271e2bf.jpg,bottlenose_dolphin,2,9712ec1d3f84,9231,dolphin,0,port,1,-1,0,1324 897 2086 1205,1576 890 2018 1165,0.49815383321418055,3456,2304
cb093286b17a6c.jpg,bottlenose_dolphin,2,018aaba90625,85,dolphin,0,starboard,0,-1,0,3 1637 2285 2400,1379 1618 2395 2400,0.37479830839297334,3600,2400
02028e622c136c.jpg,bottlenose_dolphin,2,a6e325d8e924,10192,dolphin,0,port,1,-1,0,1456 814 2453 1158,1361 823 1781 1198,0.27803101689764625,3456,2304
d27272796b711e.jpg,bottlenose_dolphin,2,8bc942512479,8558,dolphin,0,port,1,-1,0,495 133 3456 1557,823 174 2220 1175,0.33165159242436315,3456,2304
08b90eddf64209.jpg,bottlenose_dolphin,2,c995c043c353,12267,dolphin,0,port,1,-1,0,497 595 2506 1193,1576 592 2284 1005,0.2411953077093093,3456,2304
3d35a21d49fa4f.jpg,bottlenose_dolphin,2,a48bdc9f7fd9,10058,dolphin,0,port,1,-1,0,1298 1233 1841 1490,1462 1224 1762 1431,0.41757175696480164,3504,2336
67e08fb5eac540.jpg,bottlenose_dolphin,2,ca886e0b34a3,12334,dolphin,0,starboard,0,-1,0,1359 575 2736 1235,1758 555 2379 1050,0.3201934349355217,3456,2304
9f3d62773ba39f.jpg,bottlenose_dolphin,2,de4177f4fd05,13545,dolphin,0,starboard,0,-1,0,1022 736 2385 1286,1484 728 2121 1163,0.3603848182037401,3456,2304
47f53a05f7d27b.jpg,bottlenose_dolphin,2,e69d5f9f8d1e,14059,dolphin,0,starboard,0,-1,0,1313 666 2854 1085,1261 676 1957 1081,0.3911875561501577,3456,2304
e7cdaee594e1bb.jpg,bottlenose_dolphin,2,90cfd1801b72,8870,dolphin,0,port,1,-1,0,1170 670 2611 1361,1383 663 2032 1157,0.3159764224602459,3600,2400
5d045a79750350.jpg,bottlenose_dolphin,2,778419da2957,7325,dolphin,0,starboard,0,-1,0,929 793 2350 1287,1519 789 2035 1129,0.24625943486005017,3600,2400
718eb97f1eb42f.jpg,bottlenose_dolphin,2,d15c6ea7adf0,12760,dolphin,0,starboard,0,-1,0,1326 845 2008 1234,1425 828 1817 1128,0.4079099285929652,3456,2304
46cebbaf415892.jpg,bottlenose_dolphin,2,281504409737,2482,dolphin,0,port,1,-1,0,1116 440 2532 1127,1383 426 1993 935,0.30769403219297853,3456,2304
603c5105019aee.jpg,bottlenose_dolphin,2,bf7e1e0738f5,11688,dolphin,0,starboard,0,-1,0,0 695 2314 1558,1275 686 2056 1342,0.2521478175518997,3456,2304
49d6714ddb8247.jpg,bottlenose_dolphin,2,43b2903d5bfd,4121,dolphin,0,port,1,-1,0,1173 513 3385 1361,1182 508 1945 1176,0.26913780710803575,3456,2304
89efee4e783cc9.jpg,bottlenose_dolphin,2,cf0e710b0636,12611,dolphin,0,starboard,0,-1,0,0 86 1419 984,57 84 1427 966,0.933427411252903,1451,984
9de4589119a62a.jpg,bottlenose_dolphin,2,956562ff2888,9140,dolphin,0,port,1,-1,0,585 284 2685 1508,1182 268 2259 1080,0.33130367842104286,3456,2304
9eaf1e174017d4.jpg,bottlenose_dolphin,2,aadc9c5da7ae,10454,dolphin,0,starboard,0,-1,0,13 404 3064 2061,1230 400 2991 1704,0.452202851882381,3504,2336
1c8bd960048400.jpg,bottlenose_dolphin,2,90e2a0133e28,8873,dolphin,0,port,1,-1,0,548 511 2775 1502,1316 519 2201 1068,0.22015154803650455,3600,2400
053e2e3f3e2ea7.jpg,bottlenose_dolphin,2,7e5ae959f2d5,7760,dolphin,0,port,1,-1,0,3 480 2689 1578,1121 459 2381 1150,0.2836990974860268,3456,2304
b7d6f4a8963f72.jpg,bottlenose_dolphin,2,c171b020c8c7,11790,dolphin,0,starboard,0,-1,0,0 488 3581 2699,1248 628 2040 1230,0.060218316404573057,3599,2699
ba8ea0ce14960b.jpg,bottlenose_dolphin,2,b61c15e89c3c,11125,dolphin,0,port,1,-1,0,106 106 3456 1481,701 110 2347 1163,0.37627962008141114,3456,2304
cead299fb4c1dd.jpg,bottlenose_dolphin,2,be330f0c495c,11603,dolphin,0,starboard,0,-1,0,806 789 2133 1301,1381 777 2031 1230,0.4171129064177037,3456,2304
4857adaeac3e6c.jpg,bottlenose_dolphin,2,0611c23e6914,379,dolphin,0,starboard,0,-1,0,836 588 2444 1673,1247 580 1963 1243,0.267926106370629,3456,2304
c3e57651808e74.jpg,bottlenose_dolphin,2,3783dae41629,3376,dolphin,0,starboard,0,-1,0,261 589 2368 1624,1207 579 2375 1517,0.4899712177017728,3504,2336
9e0a10a68bc347.jpg,bottlenose_dolphin,2,ad981a124bbd,10620,dolphin,0,starboard,0,-1,0,783 798 1867 1111,1489 776 1924 1113,0.3218789192895017,3456,2304
435a3a3f23bd7a.jpg,bottlenose_dolphin,2,a48bdc9f7fd9,10058,dolphin,0,port,1,-1,0,965 972 2386 1639,1087 957 1925 1561,0.5139460857559063,3504,2336
50c32bf0d5aaf5.jpg,bottlenose_dolphin,2,15d96d5d42c2,1343,dolphin,0,port,1,-1,0,645 793 2141 1389,1426 773 2071 1169,0.2681212935979021,3456,2304
8e8fd1afb4bb19.jpg,bottlenose_dolphin,2,b11b2404c7e3,10828,dolphin,0,port,1,-1,0,1220 656 2804 1152,1432 659 1929 1031,0.2353219696969697,3600,2400
b5761b9d742964.jpg,bottlenose_dolphin,2,599bf01ce321,5457,dolphin,0,port,1,-1,0,1382 768 2058 1179,1366 762 2006 1169,0.8685558779834219,3456,2304
98e7450f3a984e.jpg,bottlenose_dolphin,2,812be36c2aef,7912,dolphin,0,port,1,-1,0,1631 1022 2525 1297,1596 1001 1948 1313,0.3246753246753247,3456,2304
0c8a38b0c7323b.jpg,bottlenose_dolphin,2,aff93d9d3356,10752,dolphin,0,port,1,-1,0,1740 774 3452 2132,2027 744 3248 1540,0.39605153616771527,3456,2304
3674a3bf79e4e8.jpg,bottlenose_dolphin,2,fdb532d9bc78,15444,dolphin,0,starboard,0,-1,0,1551 716 2437 1308,1870 708 2459 1254,0.5637932946438473,3504,2336
1984ac0695aa35.jpg,bottlenose_dolphin,2,281504409737,2482,dolphin,0,starboard,0,-1,0,1181 815 2810 1589,1328 803 2030 1421,0.3351627313337588,3456,2304
d2cde587e54f63.jpg,bottlenose_dolphin,2,2c45eacc8a8f,2718,dolphin,0,port,1,-1,0,1555 1093 2272 1365,1532 1069 1856 1341,0.35801711238153705,3456,2304
c4aa180634063f.jpg,bottlenose_dolphin,2,b11b2404c7e3,10828,dolphin,0,starboard,0,-1,0,1189 280 3454 1150,1369 258 2422 848,0.2999945829797223,3456,2304
923a7d0f260bc2.jpg,bottlenose_dolphin,2,48936da899c3,4405,dolphin,0,starboard,0,-1,0,1230 859 2301 1399,1407 852 2015 1279,0.43831402893257077,3456,2304
857cbbcf9794c8.jpg,bottlenose_dolphin,2,9712ec1d3f84,9231,dolphin,0,port,1,-1,0,1348 754 2297 1147,1298 740 1684 1099,0.2930151082755535,3456,2304
83ede148f18cb7.jpg,bottlenose_dolphin,2,0e4660baf3f1,910,dolphin,0,starboard,0,-1,0,223 737 2739 1358,1444 728 2119 1145,0.1755805346599418,3456,2304
09c5a4161b03ea.jpg,bottlenose_dolphin,2,02947a94c3fc,160,dolphin,0,starboard,0,-1,0,0 140 3297 1714,1004 143 2636 1178,0.32548938448144493,3504,2336
f22a9c8e6c4b45.jpg,bottlenose_dolphin,2,af3a0e1bb796,10711,dolphin,0,starboard,0,-1,0,709 315 2313 1087,1463 295 2354 976,0.437847614846841,3504,2336
ea747e6c5d902d.jpg,bottlenose_dolphin,2,b11b2404c7e3,10828,dolphin,0,port,1,-1,0,1308 777 2738 1331,1342 771 1956 1237,0.35486691862335157,3456,2304
dd6edc2db78d05.jpg,bottlenose_dolphin,2,b9907151f66e,11328,dolphin,0,port,1,-1,0,889 633 3014 1457,1267 646 2086 1256,0.2853169617361508,3456,2304
52674e5a4c4f1d.jpg,bottlenose_dolphin,2,211957ad49f1,2029,dolphin,0,port,1,-1,0,906 805 2747 1567,1173 800 2095 1415,0.39960154946669585,3504,2336
b21be456ceb07d.jpg,bottlenose_dolphin,2,a48bdc9f7fd9,10058,dolphin,0,starboard,0,-1,0,407 596 2051 1218,1489 566 2121 1153,0.28970734407015897,3504,2336
f670ba08f4a819.jpg,bottlenose_dolphin,2,02cf681113ce,177,dolphin,0,port,1,-1,0,1171 349 3456 1485,1060 355 2294 1350,0.4128973969082165,3456,2304
7ff9035dd85cb2.jpg,bottlenose_dolphin,2,cf0e710b0636,12611,dolphin,0,port,1,-1,0,175 81 1818 1230,221 111 1396 1089,0.6087221839944443,1818,1235
f584d4249489f1.jpg,bottlenose_dolphin,2,5f48c2296a0e,5787,dolphin,0,starboard,0,-1,0,1552 964 1970 1255,1541 960 1975 1253,0.9437803715683057,3456,2304
33cee5ff7d90de.jpg,bottlenose_dolphin,2,281504409737,2482,dolphin,0,port,1,-1,0,946 635 2235 1081,859 626 1409 1074,0.32887513207138086,3456,2304
a366fd10c7ede7.jpg,bottlenose_dolphin,2,9a6b86f7bb3e,9463,dolphin,0,port,1,-1,0,1328 574 2085 1082,1257 575 1820 1095,0.5829874354947274,3456,2304
aa93b338132486.jpg,bottlenose_dolphin,2,26974d1e8965,2366,dolphin,0,starboard,0,-1,0,894 668 2352 1250,1246 648 1990 1136,0.40326324128250385,3456,2304
b980a1d3bdcaf7.jpg,bottlenose_dolphin,2,208b91b1ca2b,2004,dolphin,0,port,1,-1,0,1518 1117 1978 1408,1532 1113 1979 1408,0.9547370511773663,3456,2304
6308ac429e7305.jpg,bottlenose_dolphin,2,d2eff394100e,12853,dolphin,0,port,1,-1,0,1066 472 2622 1090,1289 462 1924 963,0.3221059178187483,3456,2304
e72ff0c6ab1f54.jpg,bottlenose_dolphin,2,d2eff394100e,12853,dolphin,0,port,1,-1,0,983 378 2747 1117,1305 359 2232 937,0.3922112247191777,3456,2304
9db2caf0330aa8.jpg,bottlenose_dolphin,2,1ac5332483ae,1663,dolphin,0,starboard,0,-1,0,1056 617 2462 1330,1292 612 1856 1007,0.2188007933965849,3456,2304
968019b279264f.jpg,bottlenose_dolphin,2,bc1eb2241633,11492,dolphin,0,starboard,0,-1,0,1865 1019 2074 1237,1865 1019 2078 1239,0.9723004694835681,3456,2304
98df4e7db55bd3.jpg,bottlenose_dolphin,2,5b8a39979dc2,5561,dolphin,0,starboard,0,-1,0,0 255 1998 1253,1045 241 2016 1045,0.3723727852853224,3456,2304
6f78d500421c7c.jpg,bottlenose_dolphin,2,211957ad49f1,2029,dolphin,0,port,1,-1,0,887 769 2443 1352,1422 751 2075 1147,0.26861841632731237,3456,2304
eef496d26ac6ac.jpg,bottlenose_dolphin,2,18dbd44823c7,1540,dolphin,0,port,1,-1,0,938 787 2165 1258,1461 778 2095 1170,0.41605968236344354,3456,2304
cbdc27fe88f3b5.jpg,bottlenose_dolphin,2,02947a94c3fc,160,dolphin,0,starboard,0,-1,0,1611 886 1885 1112,1602 887 1885 1104,0.9308201700142461,3504,2336
8b61ee8c76a1ba.jpg,bottlenose_dolphin,2,9712ec1d3f84,9231,dolphin,0,port,1,-1,0,1280 908 2015 1234,1637 881 2056 1210,0.4335504453010767,3456,2304
8266405fb53feb.jpg,bottlenose_dolphin,2,cc0e0b020a90,12430,dolphin,0,starboard,0,-1,0,730 563 2283 1153,1586 555 2143 990,0.2583168065200722,3456,2304
1c38d73ede094b.jpg,bottlenose_dolphin,2,018aaba90625,85,dolphin,0,starboard,0,-1,0,542 297 3592 1950,1900 300 3586 1340,0.34779090178810507,3600,2400
1d22b1a6cb10fd.jpg,bottlenose_dolphin,2,b397ef463ba6,10967,dolphin,0,starboard,0,-1,0,719 647 2274 1539,970 639 2055 1396,0.5822466935102526,3504,2336
0cc73d938b259d.jpg,bottlenose_dolphin,2,3783dae41629,3376,dolphin,0,starboard,0,-1,0,0 642 2152 1360,1462 617 2219 1284,0.2756436382869499,3504,2336
472b57fbaee146.jpg,bottlenose_dolphin,2,0c7efa8795f5,797,dolphin,0,starboard,0,-1,0,613 739 2072 1266,1519 719 2045 1117,0.2550996711627853,3456,2304
126598d4630a50.jpg,bottlenose_dolphin,2,de280a57ed96,13538,dolphin,0,port,1,-1,0,1316 734 2423 1312,1301 714 2056 1260,0.5872342479889445,3456,2304
60051e92e9e10a.jpg,bottlenose_dolphin,2,6398f8680938,6073,dolphin,0,starboard,0,-1,0,1254 510 2602 1223,1295 487 2467 1185,0.8006436725771192,3600,2400
ca7ac6b4f9353e.jpg,bottlenose_dolphin,2,cc0e0b020a90,12430,dolphin,0,port,1,-1,0,787 530 2531 1205,1361 520 2185 1058,0.3670130921851802,3456,2304
4ea285b9ebbf79.jpg,bottlenose_dolphin,2,0b2973489685,696,dolphin,0,starboard,0,-1,0,1535 961 1819 1109,1627 930 1822 1085,0.4914033313381081,3456,2304
fcc18e41efe811.jpg,bottlenose_dolphin,2,a22f9b1c9bc5,9909,dolphin,0,starboard,0,-1,0,1785 816 2189 1155,1800 806 2194 1161,0.9097375047428512,3456,2304
9b8f05e99e7633.jpg,bottlenose_dolphin,2,77410a623426,7302,dolphin,0,starboard,0,-1,0,748 638 1960 1216,1333 635 1818 1046,0.2818839557772108,3456,2304
9894ae4b8698fe.jpg,bottlenose_dolphin,2,a22f9b1c9bc5,9909,dolphin,0,port,1,-1,0,1536 777 2173 1082,1503 765 1892 1083,0.5185117975998892,3456,2304
a45b77ccdfaef1.jpg,bottlenose_dolphin,2,90cfd1801b72,8870,dolphin,0,starboard,0,-1,0,1026 581 2492 1271,1384 552 2163 1167,0.4414276334429584,3456,2304
7f75cea9e9b9ac.jpg,bottlenose_dolphin,2,bf7e1e0738f5,11688,dolphin,0,port,1,-1,0,1409 592 1840 973,1397 595 1844 979,0.9420438184120596,3456,2304
3d19e52392f6de.jpg,bottlenose_dolphin,2,7485701415cd,7134,dolphin,0,starboard,0,-1,0,1258 969 1707 1291,1267 963 1721 1290,0.9304593006403331,3456,2304
4d0924b15bf9d7.jpg,bottlenose_dolphin,2,2c45eacc8a8f,2718,dolphin,0,port,1,-1,0,1443 872 2048 1260,1423 861 1862 1222,0.5947625208359526,3456,2304
1051e2a67fe7d5.jpg,bottlenose_dolphin,2,02947a94c3fc,160,dolphin,0,starboard,0,-1,0,962 980 2167 1370,1747 972 2199 1348,0.31845585174990004,3504,2336
ec06b5240a4ab6.jpg,bottlenose_dolphin,2,5b8a39979dc2,5561,dolphin,0,port,1,-1,0,864 588 2352 1156,1181 573 1891 1064,0.3948896631823461,3456,2304
cdb4ec254488dd.jpg,bottlenose_dolphin,2,695bb814ce56,6445,dolphin,0,starboard,0,-1,0,833 664 2099 1240,1210 649 1817 1128,0.3814709320200834,3456,2304
5cdc6b4818bc13.jpg,bottlenose_dolphin,2,7053d3c812b5,6868,dolphin,0,starboard,0,-1,0,650 597 3370 1451,1323 603 2229 1152,0.2141281512605042,3600,2400
0e8d125864e18b.jpg,bottlenose_dolphin,2,02947a94c3fc,160,dolphin,0,starboard,0,-1,0,510 722 2034 1328,1318 713 1952 1204,0.32885445251546946,3504,2336
9eebbcbe3b6c7d.jpg,bottlenose_dolphin,2,c2705f9e75c8,11853,dolphin,0,port,1,-1,0,1598 1000 2273 1285,1589 977 1976 1265,0.49184674532679307,3456,2304
0878f847310b1e.jpg,bottlenose_dolphin,2,5b8a39979dc2,5561,dolphin,0,port,1,-1,0,1098 661 2606 1265,1437 658 2124 1114,0.3409063274666363,3456,2304
038038cbb358fd.jpg,bottlenose_dolphin,2,600ab1de92d9,5847,dolphin,0,port,1,-1,0,1480 560 2558 904,1405 563 1847 907,0.3146507833144346,3456,2304
fbc6a518401344.jpg,bottlenose_dolphin,2,c995c043c353,12267,dolphin,0,port,1,-1,0,1337 1018 2293 1345,1316 1007 1733 1331,0.382824950891368,3600,2400
ac3cc78a9107b9.jpg,bottlenose_dolphin,2,aa17186c38fe,10394,dolphin,0,port,1,-1,0,1587 666 2179 978,1559 657 1928 979,0.5397047633541318,3504,2336
74da229a00de89.jpg,bottlenose_dolphin,2,956562ff2888,9140,dolphin,0,starboard,0,-1,0,1329 741 2067 1226,1348 728 1962 1193,0.7584555849493867,3456,2304
53ad9c07ca9fb3.jpg,bottlenose_dolphin,2,1ae5c5a035b5,1669,dolphin,0,port,1,-1,0,406 445 3077 1326,1001 464 1791 1041,0.19371047586831444,3456,2304
91eb397e5cb2a1.jpg,bottlenose_dolphin,2,a7310896653d,10206,dolphin,0,port,1,-1,0,1327 917 3137 1204,1309 872 1714 1169,0.17985692444732965,3599,2399
ec2e2252ea275a.jpg,bottlenose_dolphin,2,a22f9b1c9bc5,9909,dolphin,0,starboard,0,-1,0,945 829 2003 1325,1644 809 2038 1208,0.2492356840742023,3456,2304
3cf86606a52919.jpg,bottlenose_dolphin,2,5f48c2296a0e,5787,dolphin,0,port,1,-1,0,182 625 2927 1499,1328 628 2135 1109,0.16179490065148616,3456,2304
908ccefd58b022.jpg,bottlenose_dolphin,2,8bc942512479,8558,dolphin,0,starboard,0,-1,0,132 490 2497 1411,1277 533 2076 1115,0.21349071351343907,3456,2304
8d68d275711757.jpg,bottlenose_dolphin,2,bc1eb2241633,11492,dolphin,0,port,1,-1,0,348 31 2605 1530,839 9 2123 1105,0.4042267735720247,3456,2304
692e243fb6fcb1.jpg,bottlenose_dolphin,2,b54c1f8df53f,11062,dolphin,0,starboard,0,-1,0,54 609 2235 1254,1357 581 2122 1184,0.3080001260358572,3456,2304
344ed6acf8684a.jpg,bottlenose_dolphin,2,c7dfc3c54961,12163,dolphin,0,port,1,-1,0,1353 717 2382 1270,1408 707 1867 1104,0.30966638599647506,3456,2304
a35757b5a039f0.jpg,bottlenose_dolphin,2,8b712d2a5313,8546,dolphin,0,port,1,-1,0,1625 799 3109 1351,1597 772 2120 1254,0.2662142787067583,3504,2336
db51eec2204e62.jpg,bottlenose_dolphin,2,7485701415cd,7134,dolphin,0,port,1,-1,0,1688 985 2375 1384,1667 967 2127 1362,0.5700905928145775,3456,2304
c6912badcbf427.jpg,bottlenose_dolphin,2,ad981a124bbd,10620,dolphin,0,starboard,0,-1,0,1187 805 2255 1197,1738 792 2230 1140,0.38776432060077354,3600,2400
dec968be731350.jpg,bottlenose_dolphin,2,a6e325d8e924,10192,dolphin,0,starboard,0,-1,0,1345 947 1676 1129,1537 920 1708 1117,0.336135649155749,3456,2304
429099b3047e74.jpg,bottlenose_dolphin,2,e69d5f9f8d1e,14059,dolphin,0,port,1,-1,0,700 677 2517 1709,1103 666 1888 1280,0.2512794759894871,3456,2304
03cf7bd5aa80a5.jpg,bottlenose_dolphin,2,7e5ae959f2d5,7760,dolphin,0,port,1,-1,0,1337 642 2569 1121,1307 630 1833 1011,0.3012691149116887,3456,2304
db7bfc0d035101.jpg,bottlenose_dolphin,2,de4177f4fd05,13545,dolphin,0,starboard,0,-1,0,1007 652 2919 1487,1535 645 2468 1326,0.39227822446073146,3456,2304
35e923c19ede1a.jpg,bottlenose_dolphin,2,2c45eacc8a8f,2718,dolphin,0,starboard,0,-1,0,516 278 2608 1255,1515 295 2369 903,0.254041814506107,3456,2304
18c818d7789f61.jpg,bottlenose_dolphin,2,90cfd1801b72,8870,dolphin,0,port,1,-1,0,953 534 2796 1198,1284 520 2103 1115,0.3852267373046701,3456,2304
38f5d6b6f7671e.jpg,bottlenose_dolphin,2,445270d9ad52,4153,dolphin,0,port,1,-1,0,1374 1042 2341 1454,1434 1043 1920 1425,0.4659892972962119,3456,2304
07f4e0a9ccb6c8.jpg,bottlenose_dolphin,2,3abb4dbc792f,3595,dolphin,0,port,1,-1,0,1486 737 2754 1284,1512 748 2036 1172,0.3203248000276818,3456,2304
dcafc3ad76d393.jpg,bottlenose_dolphin,2,a6e325d8e924,10192,dolphin,0,starboard,0,-1,0,1289 489 2141 1086,1440 470 2154 1058,0.7531414803807351,3456,2304
2dfa0bcb538b7c.jpg,bottlenose_dolphin,2,aff93d9d3356,10752,dolphin,0,starboard,0,-1,0,1089 847 1857 1223,1478 831 1881 1164,0.3967420019549309,3456,2304
10e6f64ba927ee.jpg,bottlenose_dolphin,2,02da0e68dccd,180,dolphin,0,starboard,0,-1,0,1533 1098 1804 1206,1691 1066 1847 1201,0.30083486262245085,3456,2304
fd823c9b738b13.jpg,bottlenose_dolphin,2,281504409737,2482,dolphin,0,port,1,-1,0,958 377 3447 1496,998 418 1876 1157,0.23296140192898798,3456,2304
71dc81436ed546.jpg,bottlenose_dolphin,2,136b6c84830f,1209,dolphin,0,port,1,-1,0,439 644 2191 1436,1226 628 1999 1138,0.2727679234716619,3456,2304
58ecab64f7e8c9.jpg,bottlenose_dolphin,2,65115a5e60a4,6168,dolphin,0,starboard,0,-1,0,1237 796 2340 1311,1484 782 2119 1212,0.4578678707306716,3456,2304
81cd377ac9125d.jpg,bottlenose_dolphin,2,d15c6ea7adf0,12760,dolphin,0,port,1,-1,0,1395 883 2074 1254,1399 873 1930 1244,0.745244324874912,3456,2304
588a0d909ee622.jpg,bottlenose_dolphin,2,43b2903d5bfd,4121,dolphin,0,starboard,0,-1,0,12 642 2309 1580,917 645 1908 1302,0.3021865917628723,3456,2304
403f4b5c10bbaf.jpg,bottlenose_dolphin,2,15d96d5d42c2,1343,dolphin,0,starboard,0,-1,0,1294 754 2461 1324,1376 745 1898 1121,0.28597914875322444,3456,2304
8f6c9ac3539f9a.jpg,bottlenose_dolphin,2,886086dd8462,8356,dolphin,0,starboard,0,-1,0,0 0 2752 1507,889 0 2205 848,0.2690853536210861,3456,2304
cdd618a7aaa75b.jpg,bottlenose_dolphin,2,b397ef463ba6,10967,dolphin,0,port,1,-1,0,1551 1251 2004 1441,1608 1244 1853 1432,0.5051546391752577,3504,2336
9dde0f76b4bab9.jpg,bottlenose_dolphin,2,d04d847eb995,12705,dolphin,0,port,1,-1,0,1330 864 2540 1246,1283 868 1774 1243,0.34698704790088464,3456,2304
40d8b94d0b9f22.jpg,bottlenose_dolphin,2,fdb532d9bc78,15444,dolphin,0,port,1,-1,0,1090 392 3491 1472,1171 383 2229 1199,0.3280586121120325,3504,2336
9bc56fc9e60689.jpg,bottlenose_dolphin,2,a48bdc9f7fd9,10058,dolphin,0,port,1,-1,0,1209 1213 2692 1621,1161 1201 1552 1574,0.1974583947286169,3504,2336
f44872caaa907e.jpg,bottlenose_dolphin,2,cf0e710b0636,12611,dolphin,0,port,1,-1,0,1 184 2984 1578,40 192 1539 1150,0.34534336370951413,2984,1832
2b8c519a27e92b.jpg,bottlenose_dolphin,2,4ddb2eeb5efb,4715,dolphin,0,starboard,0,-1,0,857 818 2299 1367,1463 812 2056 1191,0.2781495845154021,3600,2400
2c120d26024420.jpg,bottlenose_dolphin,2,1ac5332483ae,1663,dolphin,0,port,1,-1,0,1003 459 3296 1132,1324 447 2093 979,0.2575854296880284,3456,2304
842c9693a6b1ac.jpg,bottlenose_dolphin,2,fa633c922517,15256,dolphin,0,port,1,-1,0,1185 665 3455 1541,1340 682 2203 1342,0.28643413191720474,3456,2304
cedc4d06d4507c.jpg,bottlenose_dolphin,2,b9907151f66e,11328,dolphin,0,port,1,-1,0,491 611 2719 1597,979 612 2188 1388,0.42706690798649677,3456,2304
feace628b36ca2.jpg,bottlenose_dolphin,2,9712ec1d3f84,9231,dolphin,0,starboard,0,-1,0,67 831 2643 1857,1206 846 2145 1466,0.22027441792888017,3456,2304
062ead4691c4d4.jpg,bottlenose_dolphin,2,bf7e1e0738f5,11688,dolphin,0,starboard,0,-1,0,5 723 1909 1416,1319 712 2024 1311,0.24871545051177657,3456,2304
5e4fa4f37bcbca.jpg,bottlenose_dolphin,2,8ca0a04df7a1,8611,dolphin,0,port,1,-1,0,987 828 2166 1306,1050 812 1519 1182,0.29072996816480057,3456,2304
cf6af937b52191.jpg,bottlenose_dolphin,2,8b712d2a5313,8546,dolphin,0,port,1,-1,0,1390 572 2908 1126,1318 567 1890 1100,0.2993713202275222,3504,2336
bca42cf9b3efaf.jpg,bottlenose_dolphin,2,ca886e0b34a3,12334,dolphin,0,starboard,0,-1,0,447 677 2006 1242,1446 673 2027 1160,0.30278673953489416,3456,2304
b579f61e55a02a.jpg,bottlenose_dolphin,2,d2eff394100e,12853,dolphin,0,port,1,-1,0,1258 918 2352 1473,1309 912 1818 1335,0.347828010697711,3456,2304
c41323a9d82a31.jpg,bottlenose_dolphin,2,8591d4f7b038,8188,dolphin,0,port,1,-1,0,1452 721 2496 1323,1431 713 2034 1287,0.5105595491616527,3456,2304
